Testing connection to the update server..
dialog code	dialog code	null()	null()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
_noise_	_noise_	null()	null()
i'd like to get a connection from fulton street manhattan to	i'd like to get a connection from *STREET *BOROUGH to	inform(from_street="Fulton St")&inform(from_borough="Manhattan")&inform(task="find_connection")	inform(from_street="*STREET")&inform(from_borough="*BOROUGH")&inform(task="find_connection")
rockaway beach boulevard	*STREET	inform(street="Rockaway Beach Blvd")	inform(street="*STREET")
and what's the duration of that	and what's the duration of that	request(duration)	request(duration)
how long will it take	how long will it take	request(duration)	request(duration)
ok and how many transfers will i need	ok and how many transfers will i need	ack()&request(num_transfers)	ack()&request(num_transfers)
uh what is the distance of that trip	uh what is the distance of that trip	request(distance)	request(distance)
and what will the weather forecast be	and what will the weather forecast be	inform(task="weather")	inform(task="weather")
thank you	thank you	thankyou()	thankyou()
that's all thank you good bye	that's all thank you good bye	bye()&thankyou()	bye()&thankyou()
i want to find a connection from fulton street manhattan to rockaway beach boulevard	i want to find a connection from *STREET *BOROUGH to *STREET	inform(from_street="Fulton St")&inform(to_street="Rockaway Beach Blvd")&inform(from_borough="Manhattan")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(from_borough="*BOROUGH")&inform(task="find_connection")
how long is that trip	how long is that trip	request(duration)&request(distance)	request(duration)&request(distance)
and what's the weather like in	and what's the weather like in	inform(task="weather")	inform(task="weather")
make a queens	make a *BOROUGH	inform(borough="Queens")	inform(borough="*BOROUGH")
what is the weather	what is the weather	inform(task="weather")	inform(task="weather")
in manhattan	in *BOROUGH	inform(in_borough="Manhattan")	inform(in_borough="*BOROUGH")
yes	yes	affirm()	affirm()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i'm looking for a connection	i'm looking for a connection	inform(task="find_connection")	inform(task="find_connection")
fulton street manhattan	*STREET *BOROUGH	inform(street="Fulton St")&inform(borough="Manhattan")	inform(street="*STREET")&inform(borough="*BOROUGH")
to rockaway beach boulevard	to *STREET	inform(to_street="Rockaway Beach Blvd")	inform(to_street="*STREET")
rockaway	*CITY	inform(city="Rockaway")	inform(city="*CITY")
how long does it take	how long does it take	request(duration)	request(duration)
how many transfers are there	how many transfers are there	request(num_transfers)	request(num_transfers)
how many transfers are there	how many transfers are there	request(num_transfers)	request(num_transfers)
distance of the trip	distance of the trip	request(distance)	request(distance)
what is the weather like in baltimore	what is the weather like in *CITY	inform(in_city="Baltimore")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
maryland	*CITY	inform(state="Maryland")	inform(state="*STATE")
weather	weather	inform(task="weather")	inform(task="weather")
what is the weather like	what is the weather like	inform(task="weather")	inform(task="weather")
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
fulton street manhattan to rockaway beach boulevard	*STREET *BOROUGH to *STREET	inform(from_street="Fulton St")&inform(to_street="Rockaway Beach Blvd")&inform(from_borough="Manhattan")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(from_borough="*BOROUGH")
how long does it take	how long does it take	request(duration)	request(duration)
how many transfers	how many transfers	request(num_transfers)	request(num_transfers)
i want to go by bus	i want to go by *VEHICLE	inform(vehicle="bus")&inform(task="find_connection")	inform(vehicle="*VEHICLE")&inform(task="find_connection")
i want to go by bus	i want to go by *VEHICLE	inform(vehicle="bus")&inform(task="find_connection")	inform(vehicle="*VEHICLE")&inform(task="find_connection")
and what time is it now	and what time is it *TIME	inform(time_rel="now")&request(current_time)	inform(time_rel="*TIME_REL")&request(current_time="*CURRENT_TIME")
what is the weather like in new york	what is the weather like in *CITY	inform(in_city="New York")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
hi i'm looking for a connection	hi i'm looking for a connection	inform(task="find_connection")&hello()	inform(task="find_connection")&hello()
today	*DATE_REL	inform(date_rel="today")	inform(date_rel="*DATE_REL")
rockaway beach boulevard	*STREET	inform(street="Rockaway Beach Blvd")	inform(street="*STREET")
rockaway beach boulevard in manhattan	*STREET in *BOROUGH	inform(from_street="Rockaway Beach Blvd")&inform(in_borough="Manhattan")	inform(from_street="*STREET")&inform(in_borough="*BOROUGH")
fulton street	*STREET	inform(street="Fulton St")	inform(street="*STREET")
repeat	repeat	repeat()	repeat()
_noise_	_noise_	null()	null()
it doesn't matter	it *VEHICLE	null()	null()
i am looking for a connection	i am looking for a connection	inform(task="find_connection")	inform(task="find_connection")
from fulton street manhattan to rockaway beach boulevard	from *STREET *BOROUGH to *STREET	inform(from_street="Fulton St")&inform(to_street="Rockaway Beach Blvd")&inform(from_borough="Manhattan")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(from_borough="*BOROUGH")
how long does it take	how long does it take	request(duration)	request(duration)
how many transfers are there	how many transfers are there	request(num_transfers)	request(num_transfers)
how many transfers are there	how many transfers are there	request(num_transfers)	request(num_transfers)
how long does it take	how long does it take	request(duration)	request(duration)
what is the weather in manhattan	what is the weather in *BOROUGH	inform(in_borough="Manhattan")&inform(task="weather")	inform(in_borough="*BOROUGH")&inform(task="weather")
how long does it take	how long does it take	request(duration)	request(duration)
when does it leave	when does it leave	request(departure_time)	request(departure_time="*DEPARTURE_TIME")
what time is it now	what time is it *TIME	inform(time_rel="now")&request(current_time)	inform(time_rel="*TIME_REL")&request(current_time="*CURRENT_TIME")
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i want to find a connection from fulton street manhattan to rockaway beach boulevard	i want to find a connection from *STREET *BOROUGH to *STREET	inform(from_street="Fulton St")&inform(to_street="Rockaway Beach Blvd")&inform(from_borough="Manhattan")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(from_borough="*BOROUGH")&inform(task="find_connection")
how long is the duration	how long is the duration	request(duration)	request(duration)
what is the weather forecast	what is the weather forecast	inform(task="weather")	inform(task="weather")
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i'm looking for a connection	i'm looking for a connection	inform(task="find_connection")	inform(task="find_connection")
fulton street manhattan to rockaway beach boulevard	*STREET *BOROUGH to *STREET	inform(from_street="Fulton St")&inform(to_street="Rockaway Beach Blvd")&inform(from_borough="Manhattan")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(from_borough="*BOROUGH")
how long does it take	how long does it take	request(duration)	request(duration)
when does it leave	when does it leave	request(departure_time)	request(departure_time="*DEPARTURE_TIME")
ok what time is it now	ok what time is it *TIME	inform(time_rel="now")&ack()&request(current_time)	inform(time_rel="*TIME_REL")&ack()&request(current_time="*CURRENT_TIME")
what is the weather like in new york	what is the weather like in *CITY	inform(in_city="New York")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
can you repeat that	can you repeat that	repeat()	repeat()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i want to find a connection from fulton street manhattan to rockaway beach boulevard	i want to find a connection from *STREET *BOROUGH to *STREET	inform(from_street="Fulton St")&inform(to_street="Rockaway Beach Blvd")&inform(from_borough="Manhattan")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(from_borough="*BOROUGH")&inform(task="find_connection")
what is the duration of this trip	what is the duration of this trip	request(duration)	request(duration)
how many transfers	how many transfers	request(num_transfers)	request(num_transfers)
what is the distance of this trip	what is the distance of this trip	request(distance)	request(distance)
what is the connection in half an hour	what is the connection in *NUMBER an hour	inform(departure_time_rel="0:30")&inform(task="find_connection")	inform(departure_time_rel="*DEPARTURE_TIME_REL")&inform(task="find_connection")
what is the weather forecast in manhattan	what is the weather forecast in *BOROUGH	inform(in_borough="Manhattan")&inform(task="weather")	inform(in_borough="*BOROUGH")&inform(task="weather")
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
_noise_	_noise_	null()	null()
_noise_	_noise_	null()	null()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i need to find a connection from fulton street manhattan to rockaway beach boulevard	i need to find a connection from *STREET *BOROUGH to *STREET	inform(from_street="Fulton St")&inform(to_street="Rockaway Beach Blvd")&inform(from_borough="Manhattan")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(from_borough="*BOROUGH")&inform(task="find_connection")
what is the duration	what is the duration	request(duration)	request(duration)
what is the duration of that	what is the duration of that	request(duration)	request(duration)
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i would like to find information from fulton street manhattan	i would like to find information from *STREET *BOROUGH	inform(from_street="Fulton St")&inform(from_borough="Manhattan")	inform(from_street="*STREET")&inform(from_borough="*BOROUGH")
